tau,t_phys,p_inlet,p_outlet,q_outlet,w_center,w_monitor,volume,power,w_max_abs
3.176875000000e+01,1.684792391612e-03,0.000000000000e+00,6.046826818537e-12,-7.075548394077e-19,6.206757749657e-19,1.308430611890e-06,-2.903602619236e-21,-0.000000000000e+00,1.308430611890e-06
3.177500000000e+01,1.685123847915e-03,0.000000000000e+00,6.064187447738e-12,-7.101674732590e-19,5.972191052241e-19,1.365924407482e-06,-2.903838008722e-21,-0.000000000000e+00,1.365924407482e-06
3.178125000000e+01,1.685455304219e-03,0.000000000000e+00,6.096688212818e-12,-7.127131164986e-19,5.735974007738e-19,1.422563449485e-06,-2.904074241977e-21,-0.000000000000e+00,1.422563449485e-06
3.178750000000e+01,1.685786760523e-03,0.000000000000e+00,6.110973799561e-12,-7.148568160689e-19,5.498116498465e-19,1.478314239787e-06,-2.904311185775e-21,-0.000000000000e+00,1.478314239787e-06
3.179375000000e+01,1.686118216826e-03,0.000000000000e+00,6.126751030605e-12,-7.170005156391e-19,5.258658053694e-19,1.533143833783e-06,-2.904548840115e-21,-0.000000000000e+00,1.533143833783e-06
3.180000000000e+01,1.686449673130e-03,0.000000000000e+00,6.139904960036e-12,-7.188092621515e-19,5.017633261538e-19,1.587019859823e-06,-2.904787093977e-21,-0.000000000000e+00,1.587019859823e-06
3.180625000000e+01,1.686781129434e-03,0.000000000000e+00,6.159852948889e-12,-7.203500462177e-19,4.775052004314e-19,1.639910538306e-06,-2.905025858540e-21,-0.000000000000e+00,1.639910538306e-06
3.181250000000e+01,1.687112585737e-03,0.000000000000e+00,6.171263678050e-12,-7.218238396722e-19,4.530929105499e-19,1.691784700411e-06,-2.905265111602e-21,-0.000000000000e+00,1.691784700411e-06
3.181875000000e+01,1.687444042041e-03,0.000000000000e+00,6.191089694049e-12,-7.232306425152e-19,4.285289270889e-19,1.742611806445e-06,-2.905504830958e-21,-0.000000000000e+00,1.742611806445e-06
3.182500000000e+01,1.687775498345e-03,0.000000000000e+00,6.194592249193e-12,-7.243024923003e-19,4.038147323959e-19,1.792361963804e-06,-2.905744905584e-21,-0.000000000000e+00,1.792361963804e-06
3.183125000000e+01,1.688106954648e-03,0.000000000000e+00,6.203857367841e-12,-7.252403608623e-19,3.789498323551e-19,1.841005944535e-06,-2.905985291074e-21,-0.000000000000e+00,1.841005944535e-06
3.183750000000e+01,1.688438410952e-03,0.000000000000e+00,6.209602584141e-12,-7.259102669780e-19,3.539406504732e-19,1.888515202489e-06,-2.906225898608e-21,-0.000000000000e+00,1.888515202489e-06
3.184375000000e+01,1.688769867256e-03,0.000000000000e+00,6.212217996722e-12,-7.264461918706e-19,3.287852102865e-19,1.934861890053e-06,-2.906466683777e-21,-0.000000000000e+00,1.934861890053e-06
3.185000000000e+01,1.689101323559e-03,0.000000000000e+00,6.218462513537e-12,-7.267141543169e-19,3.034800529837e-19,1.980018874450e-06,-2.906707557765e-21,-0.000000000000e+00,1.980018874450e-06
3.185625000000e+01,1.689432779863e-03,0.000000000000e+00,6.223752499237e-12,-7.268481355400e-19,2.780281432603e-19,2.023959753608e-06,-2.906948476161e-21,-0.000000000000e+00,2.023959753608e-06
3.186250000000e+01,1.689764236167e-03,0.000000000000e+00,6.215807008008e-12,-7.268481355400e-19,2.524304693481e-19,2.066658871572e-06,-2.907189394557e-21,-0.000000000000e+00,2.066658871572e-06
