E_dt005,E_dt010
6.546206490942793,6.26179070211023
5.803426137200951,6.285633541831435
5.636589142650468,6.251363613833254
6.543024666063026,4.994002747333753
5.890653875244039,6.279825744518561
6.540252834998078,6.281391487933041
6.524929622721628,6.28124423565947
6.5598680408647825,6.250637109406977
6.518853570549057,6.280886625517278
6.552916220697407,6.260165064984781
6.548122374538013,6.3296071231685875
5.6478415362581895,6.365839895727509
6.5149322621215315,6.281949004201005
5.74769017737073,6.366305170357217
5.645932392336748,6.253166214374657
5.54447052889239,6.249341670851155
6.532473149994765,6.256644215861075
5.683230461637384,6.260661763380359
5.811872102742944,6.315003657504192
6.5470111773387965,6.358170558803961
6.55772948126107,5.122272740111521
6.557148934879425,5.125332852241458
6.527991248015418,6.252744650480647
5.820952394848386,6.247845944979238
6.520442222283456,6.2794943649523365
6.552289944780641,5.069538506262507
5.864127886592776,6.255680887179194
6.5349808235650215,5.435056062144756
6.519202905511277,4.986468794619949
6.5314916773508465,6.263302450829952
6.5603975693102345,5.051350413516053
6.529484067265372,4.974887499070041
6.538153935006316,5.292595768792275
6.5416140570600305,6.2694045696404945
6.539570891124982,6.349546551619456
6.558085987812127,6.258119898437851
6.533295659354119,6.262894388704496
6.529239126707908,5.420997260043475
5.71045784818657,5.2483377425191335
6.5484229190391225,6.288128639058923
6.540996135288738,4.9803523330186
6.543218031489651,6.3655851549392075
6.001389862981322,6.272246740200767
6.552086217780858,6.241476565806337
6.537808713192716,5.173075450222484
6.528003985315569,5.0100655178751285
5.6447524908097595,5.066653915117132
5.850089213907477,6.28506879155209
5.8881578756881225,6.361681189919286
5.874720363325388,6.264840585494416
6.523931347176013,5.246969526347858
6.524496856584784,5.09351108697561
5.653786241388174,6.25666777647489
5.720527021934414,5.387971932804529
5.722221179674534,4.95469991636688
5.908559617865265,5.216922870123141
6.533338629326655,5.096710009412109
6.554104327946339,6.3586537912041585
5.877216744900148,5.07003010373324
6.556716297539761,6.354199102652091
6.518503077485366,6.363933950922627
6.544856437034719,4.965595031826425
6.524992558638852,5.181014605836954
6.552253624848739,5.415637208319868
6.530591678335673,6.258292620239967
5.974076375738061,5.266059007094764
5.882598075561169,6.367650396919991
5.58828638894674,5.557364210066501
6.551608277797305,5.344554315739753
5.587535962246019,6.359871402949416
6.51691649288119,6.272907807452524
5.6115828314591685,6.273703926668347
6.543182797756373,6.360961339011619
6.531264816911548,5.2252616050561045
6.55652040835851,5.449359148991475
6.519835673454741,6.369270083819188
6.541842450808229,6.260575085221394
6.548727746683212,5.1075976084439745
5.780853709075272,6.264199713296434
6.565959030448715,5.346633965850291
5.743122063807412,5.423905484992573
6.527576932257597,6.226319615486678
5.863746126197343,6.259061081505264
6.5181831399783094,6.269371043823304
6.516150853430957,6.361276482045221
6.558339073339505,6.235922013321574
5.5752471727249615,6.295105533278935
5.613439512991906,6.258997194112997
5.744348973734778,5.249380409162759
6.52750619997567,5.233930006105493
6.536330657088806,6.28945984553821
6.510871878480501,6.246451214456541
6.53433297795381,5.106730514059922
5.599551158158686,6.240467238054101
6.535844122815659,6.291891589590079
6.530475943547183,5.512338497228013
6.563455328789356,6.291960250181628
5.62861414798877,6.247139783213713
6.538943015066641,6.230956865642256
5.686115378966586,5.1156288364058735
5.746801653199738,6.262556111765019
5.840644151383124,6.367123345202978
5.873017383188413,4.967115390227659
5.7204941984747215,5.305904235935552
6.546443201335681,5.12335660331885
5.6591868697090355,5.392116059502355
5.7019929360042365,4.899326906900594
5.638346756351959,6.2721323794334385
6.527068273277817,6.308794763511695
6.543955789753072,6.282925478100697
6.532724423014614,5.3469495693115086
5.752649027970468,5.058354357269401
5.656758635515375,6.2904994765276445
6.541869170128789,6.303916875315631
5.835347401494377,6.362925832545583
6.556430287047553,5.167052750560433
5.782099239433493,5.010728527238375
6.5476493630621935,6.3690616350833285
6.555181493256814,6.268146418129028
6.553511482526396,5.000565155723906
5.711112513360133,6.280929629539887
6.5091935777036785,6.296459630099987
5.918346164579625,5.357325071949857
5.758698757579118,5.132795274976492
5.794777003232186,5.034515114893031
5.7010903903606245,6.300600888186304
6.531684275002123,5.411432198859739
5.642106210041861,6.243039344785276
6.539710834538785,5.264729195568258
5.675675040265234,6.261315473789242
5.76806893311697,6.257725290739142
6.534775377661013,6.25250612916297
