N,prob,se,qin_m3_s
775,0.6503225806451612,0.017129605450823322,1.946978893183919e-05
776,0.6507731958762887,0.017113457183145175,5.178962714261266e-06
777,0.6512226512226512,0.017097333206564976,5.466001026930881e-06
778,0.6503856041131105,0.01709583489599662,2.0680941098239402e-05
779,0.6508344030808729,0.01707977893087749,5.473033651402101e-06
780,0.65,0.01707825127659933,1.7913747560527298e-05
781,0.649167733674776,0.01707665129646513,1.8133142623943618e-05
782,0.6483375959079284,0.017074979737727532,1.8381978791496386e-05
783,0.648786717752235,0.017059078197271812,5.293476135698717e-06
784,0.6492346938775511,0.01704320014261155,5.217894325965769e-06
785,0.6484076433121019,0.017041544269553267,1.584793673923992e-05
786,0.648854961832061,0.017025732669963968,5.265473610733908e-06
787,0.6493011435832274,0.01700994434181786,5.002535308868878e-06
788,0.649746192893401,0.016994179270520667,3.1286090074298207e-06
789,0.6501901140684411,0.016978437441114422,5.346420082697837e-06
790,0.6506329113924051,0.016962718838283056,5.510858908422731e-06
791,0.6510745891276865,0.016947023446357894,3.1519240801692973e-06
792,0.6515151515151515,0.016931351249323115,5.283336133216364e-06
793,0.6519546027742749,0.01691570223082111,5.340064693134963e-06
794,0.6523929471032746,0.016900076374157778,5.540880391358331e-06
795,0.6528301886792452,0.016884473662307782,3.177502300842207e-06
796,0.6532663316582915,0.01686889407791968,5.614783443136636e-06
797,0.6537013801756587,0.01685333760332105,5.600854280383942e-06
798,0.6541353383458647,0.016837804220523497,5.4976827013131436e-06
799,0.6545682102628285,0.01682229391122766,5.45278196823985e-06
800,0.65375,0.016821152513279224,2.090742299945352e-05
801,0.6529338327091136,0.016819941007528982,1.7506421523954825e-05
802,0.6533665835411472,0.0168045345921569,5.286385549557859e-06
803,0.6537982565379825,0.01678915086913114,5.382515188431361e-06
804,0.654228855721393,0.016773789820843054,4.860623830536522e-06
805,0.653416149068323,0.016772629478814513,2.116588651153617e-05
806,0.652605459057072,0.016771400308861355,1.681138772575302e-05
807,0.6530359355638166,0.016756141577868706,5.128353486949352e-06
808,0.6534653465346535,0.016740905149187944,5.163713000240318e-06
809,0.65389369592089,0.016725691005874493,3.0681011562219856e-06
810,0.6530864197530865,0.016724512507877484,1.5127030724688845e-05
811,0.6522811344019729,0.01672326642975152,1.761309167543717e-05
812,0.6527093596059114,0.016708153060129946,5.517197815387153e-06
813,0.6519065190651907,0.016706879266957953,1.9224446807020118e-05
814,0.6523341523341524,0.016691826849634404,5.370433471200511e-06
815,0.652760736196319,0.016676796174515344,5.412554513665923e-06
816,0.6531862745098039,0.016661787225749104,4.95918761988744e-06
817,0.653610771113831,0.01664679998719652,5.343213053938335e-06
818,0.6528117359413202,0.016645614904484934,1.6557961411121176e-05
819,0.6532356532356532,0.016630687706731526,3.064277623741888e-06
820,0.6536585365853659,0.016615782026708156,5.545230909864973e-06
821,0.6528623629719854,0.01661460761925493,1.8811738805595884e-05
822,0.6532846715328468,0.016599761433554804,3.171476958570925e-06
823,0.6537059538274606,0.01658493657547792,5.145830080997027e-06
824,0.654126213592233,0.016570133028939425,5.264835016536943e-06
825,0.6545454545454545,0.016555350777585343,4.985404532283164e-06
826,0.6537530266343826,0.016554262042401128,1.899690375543617e-05
827,0.6541717049576784,0.01653953840289826,3.184412388543215e-06
828,0.6545893719806763,0.01652483587114806,5.443542272758197e-06
829,0.6550060313630881,0.016510154430706348,5.032158551092965e-06
830,0.655421686746988,0.016495494064872454,5.241229081539694e-06
831,0.6558363417569194,0.016480854756693177,5.400607725575692e-06
832,0.65625,0.016466236488966654,4.9137015960287495e-06
833,0.6554621848739496,0.016465304533789155,1.8617714129611546e-05
834,0.6558752997601919,0.016450743677280246,5.2223776815719285e-06
835,0.6562874251497006,0.016436203676806913,3.1971680118403106e-06
836,0.6566985645933014,0.016421684515112153,5.136902127367644e-06
837,0.6559139784946236,0.016420796882697784,1.4950577236939865e-05
838,0.6563245823389021,0.016406334453823054,5.193248130535592e-06
839,0.6567342073897497,0.016391892681749606,5.654354817210251e-06
840,0.655952380952381,0.016391012885815095,2.0184498713855167e-05
841,0.6563614744351962,0.016376627341506616,3.218317579609769e-06
842,0.6555819477434679,0.01637571987271347,1.5091511099691854e-05
843,0.6559905100830368,0.016361390218263817,3.050894950285489e-06
844,0.6563981042654028,0.01634708087997461,5.448833391953015e-06
845,0.6556213017751479,0.016346181373146355,2.0762339926642175e-05
846,0.6560283687943262,0.016331927430134924,3.1846849159766406e-06
847,0.6564344746162928,0.016317693627669175,5.57966138661859e-06
848,0.6568396226415094,0.01630347994922551,5.470011242178932e-06
849,0.6560659599528857,0.016302623089681664,1.7180764301868446e-05
850,0.6564705882352941,0.016288464161063086,3.0714402938365546e-06
851,0.6568742655699178,0.016274325183144884,5.368611603439334e-06
852,0.6572769953051644,0.01626020613936295,5.219897248909944e-06
853,0.6576787807737398,0.016246107012938764,4.912206027951115e-06
854,0.65807962529274,0.01623202778688263,5.461577150074024e-06
855,0.6584795321637427,0.016217968443996953,5.174386256625739e-06
856,0.6577102803738317,0.016217255559402788,1.9415102828214805e-05
857,0.6581096849474912,0.016203249869429316,5.342353081468011e-06
858,0.6585081585081585,0.016189263892120272,3.163405103192291e-06
859,0.6589057043073341,0.01617529761026559,5.210516631372393e-06
860,0.6593023255813953,0.016161351006456916,3.210649211135302e-06
861,0.6596980255516841,0.01614742406309067,5.561405566190599e-06
862,0.660092807424594,0.016133516762371045,5.260354969069938e-06
863,0.660486674391657,0.016119629086313012,5.4428777946752645e-06
864,0.6608796296296297,0.01610576101674524,5.329507613665758e-06
865,0.661271676300578,0.016091912535313,3.1482768010958816e-06
866,0.6605080831408776,0.016091437456205577,1.4166772754224453e-05
867,0.6608996539792388,0.016077641109800568,5.286688799446032e-06
868,0.6612903225806451,0.016063864184456742,5.503281404183055e-06
869,0.6616800920598389,0.016050106661849858,4.966054482032419e-06
870,0.6609195402298851,0.016049667936988258,1.5612453575113617e-05
871,0.661308840413318,0.016035961953688654,5.686058974523533e-06
872,0.661697247706422,0.016022275208247314,5.036122685744414e-06
873,0.6620847651775487,0.016008607682375855,3.1818478120904606e-06
874,0.6624713958810069,0.015994959357616526,5.197028973740261e-06
875,0.6628571428571428,0.015981330215344876,5.028233490844668e-06
876,0.6621004566210046,0.015980990489819054,1.9882973460985822e-05
877,0.661345496009122,0.01598059081161337,1.8774215291265704e-05
878,0.6617312072892938,0.01596704381349539,5.2160613547678905e-06
879,0.6621160409556314,0.01595351571143586,3.081392899192409e-06
880,0.6625,0.015940006487394597,4.86621123223673e-06
881,0.6617480136208853,0.015939641404144986,1.7728233681371457e-05
882,0.6621315192743764,0.01592618212764813,2.978878074051485e-06
883,0.6613816534541337,0.015925789178587876,1.560502255752161e-05
884,0.6617647058823529,0.015912379565958278,5.392515304092181e-06
885,0.6621468926553672,0.01589898853344692,5.371338371489817e-06
886,0.6613995485327314,0.01589859888957915,2.1037840201337895e-05
887,0.6617812852311161,0.015885257101416167,3.0813203156715313e-06
888,0.661036036036036,0.015884840182786172,1.8066520918717036e-05
889,0.6614173228346457,0.01587154736070352,5.543516876174297e-06
890,0.6606741573033708,0.015871103526937082,1.7255744799347457e-05
891,0.6599326599326599,0.015870602753119436,1.498616840090594e-05
892,0.6591928251121076,0.01587004555055563,1.4465179880000873e-05
893,0.6595744680851063,0.015856862155521532,5.197972073084603e-06
894,0.6599552572706935,0.01584369667927051,3.1727717298200856e-06
895,0.6603351955307263,0.015830549106048752,5.43095296147626e-06
896,0.6607142857142857,0.015817419419943763,4.982015539172931e-06
897,0.6610925306577481,0.015804307604886717,3.1941386374963727e-06
898,0.6614699331848553,0.015791213644654866,4.938502283696567e-06
899,0.6618464961067854,0.015778137522873822,5.176693855316193e-06
900,0.6611111111111111,0.015777734307017146,1.8637000409125958e-05
901,0.6614872364039955,0.015764705534762783,3.0112541910035006e-06
902,0.6618625277161863,0.015751694454352812,5.551974771574115e-06
903,0.6622369878183831,0.015738701049445893,5.084107656719864e-06
904,0.6626106194690266,0.015725725303555878,5.318171243378234e-06
905,0.661878453038674,0.015725383865767866,1.4264626557953454e-05
906,0.6611479028697572,0.015724987265624765,1.62093032958106e-05
907,0.6604189636163176,0.015724535989889085,2.1174062765808085e-05
908,0.6607929515418502,0.01571166500115237,3.025297622642848e-06
909,0.6611661166116611,0.015698811305624037,3.2390593525628517e-06
910,0.6615384615384615,0.01568597488777748,5.022320340132764e-06
911,0.6619099890230515,0.01567315573194357,5.049246787052169e-06
912,0.6622807017543859,0.015660353822312775,3.1294098070574523e-06
913,0.6615553121577218,0.015659992247414115,1.9173186472339944e-05
914,0.661925601750547,0.015647236020271932,5.044091611147922e-06
915,0.6612021857923497,0.015646849062004344,1.863942449779423e-05
916,0.6615720524017468,0.015634138266879687,5.434931289719592e-06
917,0.6619411123227917,0.015621444455294616,5.436844102438718e-06
918,0.6623093681917211,0.015608767611781859,5.617720664362547e-06
919,0.661588683351469,0.015608411888076032,2.035250465083075e-05
920,0.6608695652173913,0.015608003207202759,1.2722605224118114e-05
921,0.6601520086862106,0.015607542029471096,1.4013384857239288e-05
922,0.6605206073752712,0.015594966045238478,5.314994304912721e-06
923,0.6608884073672806,0.015582406682619886,5.610752402826019e-06
924,0.6601731601731602,0.015581949220662557,1.84414599281321e-05
925,0.6594594594594595,0.01558144013012075,1.5897345533660177e-05
926,0.6598272138228942,0.015568952799595663,5.131252373222282e-06
927,0.6591154261057174,0.015568420210416593,1.781024565209902e-05
928,0.6594827586206896,0.015555976845828328,2.9041946408409742e-06
929,0.6598493003229279,0.015543549750433755,5.0865152916369646e-06
930,0.6591397849462366,0.015543021420867078,1.8754985650236123e-05
931,0.6584317937701396,0.015542442730086519,2.067836610779336e-05
932,0.6587982832618026,0.01553008658397969,3.062210181369537e-06
933,0.6591639871382636,0.015517746477253578,5.52762855749108e-06
934,0.6595289079229122,0.015505422396736,5.518974224417742e-06
935,0.6588235294117647,0.015504875427994792,1.792020301515083e-05
936,0.6581196581196581,0.015504278900568918,1.7630697389381804e-05
937,0.6584845250800427,0.015492024846423811,3.1558633060373125e-06
938,0.6588486140724946,0.015479786593215018,5.16220610573908e-06
939,0.65814696485623,0.015479194786978036,1.949252598213567e-05
940,0.6585106382978724,0.015466999101945265,5.216707555467679e-06
941,0.6588735387885228,0.015454819094172333,3.187270603262697e-06
942,0.6592356687898089,0.015442654751016402,5.388184941631325e-06
943,0.6595970307529162,0.015430506059704993,4.85552755121771e-06
944,0.659957627118644,0.015418373007337817,3.157662175605943e-06
945,0.6603174603174603,0.015406255580888593,5.609117849523753e-06
946,0.6596194503171248,0.015405774125515564,1.4646018066365856e-05
947,0.6589229144667371,0.015405244216637155,1.58484800504107e-05
948,0.6592827004219409,0.015393194745020159,5.338095170342658e-06
949,0.6596417281348789,0.015381160682438708,3.2016748537778565e-06
950,0.6589473684210526,0.015380634921944171,1.910569778144977e-05
951,0.6593059936908517,0.015368642210025566,5.182287972186715e-06
952,0.6596638655462185,0.015356664787711617,5.23241962827403e-06
953,0.6600209863588667,0.015344702642491997,5.4414705564858435e-06
954,0.660377358490566,0.01533275576173587,5.1378899025650374e-06
955,0.6607329842931937,0.015320824132693566,3.2178241167100907e-06
956,0.6610878661087866,0.015308907742498283,5.377918613784142e-06
957,0.6614420062695925,0.015297006578167726,5.319001284062069e-06
958,0.6607515657620042,0.015296612738733124,1.3942502309793731e-05
959,0.6611053180396246,0.015284752074689505,4.706887582811336e-06
960,0.6614583333333334,0.015272906519021622,5.533558105709545e-06
961,0.6607700312174818,0.015272515732433531,1.5886236586762012e-05
962,0.66008316008316,0.015272077909621064,1.8760843620932473e-05
963,0.660436137071651,0.015260297611774273,5.003742375425354e-06
964,0.6597510373443983,0.015259838200178642,1.5526483284647958e-05
965,0.6601036269430052,0.015248097771098848,3.1725246633131344e-06
966,0.660455486542443,0.015236372142495902,5.327683985168713e-06
967,0.6608066184074457,0.015224661302130623,3.2051321970507443e-06
968,0.6611570247933884,0.015212965237653333,5.565218968474271e-06
969,0.6615067079463365,0.015201283936605386,5.216821669108552e-06
970,0.6608247422680412,0.015200902112216015,1.6360759047731806e-05
971,0.6611740473738414,0.015189260070060585,4.835921523603225e-06
972,0.661522633744856,0.015177632678802021,5.104101925838409e-06
973,0.6618705035971223,0.015166019926002453,3.1832950889993075e-06
974,0.6611909650924025,0.015165665343487471,1.920217405049639e-05
975,0.6615384615384615,0.015154091448670004,5.410711669943534e-06
976,0.6618852459016393,0.015142532081102519,3.0944171433612557e-06
977,0.661207778915046,0.015142180203238455,1.575717975368018e-05
978,0.6615541922290389,0.01513065939593683,3.1182849283136904e-06
979,0.6618998978549541,0.015119153005855158,5.025038924687136e-06
980,0.6612244897959184,0.015118803803847393,1.8620089435120403e-05
981,0.6605504587155964,0.015118409641826584,1.9714153234331475e-05
982,0.659877800407332,0.015117970886463047,1.4037836357466201e-05
983,0.6602238046795524,0.0151065504380835,5.416837395966388e-06
984,0.6605691056910569,0.015095144130437211,5.44608007425302e-06
985,0.6609137055837564,0.01508375195200277,5.381354414488014e-06
986,0.6612576064908722,0.015072373891157386,5.119760750024654e-06
987,0.6616008105369807,0.015061009936178265,5.267216390154302e-06
988,0.6619433198380567,0.015049660075244012,5.2348402020730746e-06
989,0.6612740141557129,0.015049318731934406,1.8253037437284334e-05
990,0.6606060606060606,0.015048933426302853,1.5701662855656625e-05
991,0.6609485368314834,0.01503764427025031,5.566870442393857e-06
992,0.6602822580645161,0.015037238646729305,1.84567547439499e-05
993,0.6606243705941591,0.015025986606064497,3.028506368382695e-06
994,0.6599597585513078,0.015025560905582578,2.0905517796104012e-05
995,0.6603015075376885,0.015014345792575833,3.177428067332466e-06
996,0.6596385542168675,0.01501390025312515,1.9393061290063196e-05
997,0.6599799398194583,0.015002721881275516,5.007537624879458e-06
998,0.6603206412825652,0.014991557142266668,5.400029182331291e-06
999,0.6606606606606606,0.014980406025230451,5.510719601237951e-06
1000,0.661,0.014969268519202933,5.0515306956922215e-06
1001,0.6603396603396603,0.014968871907928345,1.961726148724326e-05
1002,0.6606786427145709,0.014957770688423739,3.18272771786361e-06
1003,0.6600199401794616,0.014957354424856996,1.7726635632527664e-05
1004,0.6593625498007968,0.014956896160299724,1.6812419160547757e-05
1005,0.6587064676616915,0.01495639622975539,1.7483907938112458e-05
1006,0.658051689860835,0.01495585496538598,1.9017719642483894e-05
1007,0.6583912611717975,0.01494485754416215,4.962665807939304e-06
1008,0.6587301587301587,0.014933873313124063,5.43554493091237e-06
1009,0.6580773042616452,0.014933336035561918,2.1351745343811795e-05
1010,0.6574257425742575,0.014932758048849809,2.0136114656194808e-05
1011,0.6577645895153313,0.014921831744339859,3.1741374292671846e-06
1012,0.658102766798419,0.01491091845794785,3.168786904708391e-06
1013,0.6584402764067128,0.014900018180162242,5.409661941448355e-06
1014,0.6577909270216963,0.014899466630302203,1.5756663307300805e-05
1015,0.6581280788177339,0.014888601474994037,3.218140436363686e-06
1016,0.6584645669291339,0.014877749234061453,5.123411364484209e-06
1017,0.6588003933136677,0.014866909897987262,3.1588102643568674e-06
1018,0.6591355599214146,0.014856083457161487,5.427509841305612e-06
1019,0.6594700686947988,0.014845269901882589,5.354510366896846e-06
1020,0.6588235294117647,0.01484478803714737,1.440682243527081e-05
1021,0.6591576885406464,0.014834009095178749,5.294455069469934e-06
1022,0.6594911937377691,0.014823242945748095,3.048659953622884e-06
1023,0.6598240469208211,0.014812489579155874,5.183207228881261e-06
1024,0.6591796875,0.014812032794827365,1.9915858722593475e-05
1025,0.6585365853658537,0.014811536410169968,1.8290724344996794e-05
1026,0.6588693957115009,0.014800838811981826,5.3406296685006776e-06
1027,0.6592015579357352,0.01479015383254335,5.450670007838143e-06
1028,0.6595330739299611,0.014779481462423182,3.1918344203659725e-06
1029,0.6588921282798834,0.01477901000097866,1.423964800231075e-05
1030,0.6592233009708738,0.014768371492211968,5.294370601458696e-06
1031,0.6595538312318138,0.014757745502528839,5.292022840607134e-06
1032,0.6598837209302325,0.014747132022500302,4.970511073276298e-06
1033,0.6602129719264279,0.014736531042612949,5.067259454282811e-06
1034,0.660541586073501,0.014725942553270047,5.165971619863915e-06
1035,0.6608695652173913,0.014715366544792606,5.116133347070612e-06
1036,0.6611969111969112,0.014704803007420454,5.375338359966492e-06
1037,0.660559305689489,0.01470443977314188,1.70863171985626e-05
1038,0.6608863198458574,0.014693909453754022,5.164928331987849e-06
1039,0.6612127045235804,0.014683391516589225,5.040805159685317e-06
1040,0.6615384615384615,0.014672885951900787,5.263099719413075e-06
1041,0.6618635926993276,0.014662392749863999,5.3185098929122815e-06
1042,0.6612284069097889,0.014662073261567527,1.8655592833311863e-05
1043,0.660594439117929,0.014661715204460864,2.1136507767613928e-05
1044,0.6609195402298851,0.01465127528259312,5.538109266972112e-06
1045,0.661244019138756,0.014640847567825011,3.125691000894817e-06
1046,0.6615678776290631,0.0146304320505936,5.0844353597654815e-06
1047,0.6609360076408787,0.014630096853712606,1.6976186775353994e-05
1048,0.6603053435114504,0.014629723639912856,1.5729174121417972e-05
1049,0.6596758817921831,0.014629312699539388,1.7451473191922894e-05
1050,0.659047619047619,0.014628864320575051,1.5533656894187532e-05
1051,0.659372026641294,0.014618541890588645,3.2235652281862194e-06
1052,0.6596958174904943,0.014608231372638596,5.152748612779124e-06
1053,0.6600189933523267,0.014597932757890798,3.0624891523090712e-06
1054,0.6603415559772297,0.014587646037434326,2.961718937782606e-06
1055,0.6597156398104266,0.014587240883307118,1.7775546643135852e-05
1056,0.6600378787878788,0.014576985978614239,5.372819787219181e-06
1057,0.6594134342478714,0.01457656382172807,1.6574478260354647e-05
1058,0.6597353497164461,0.01456634058131858,3.2087902483301106e-06
1059,0.660056657223796,0.014556129078407355,3.117775392753039e-06
1060,0.660377358490566,0.014545929304246604,5.616862100741592e-06
1061,0.6606974552309143,0.014535741250014675,3.1126673496411056e-06
1062,0.6610169491525424,0.014525564906817017,5.2885505622116325e-06
1063,0.6613358419567262,0.014515400265687076,3.1352220410139386e-06
1064,0.6607142857142857,0.014515059536659493,1.4111201719955017e-05
1065,0.6610328638497652,0.014504926045560402,5.5504475911849266e-06
1066,0.6604127579737336,0.014504568313139336,1.9909581540096476e-05
1067,0.6607310215557638,0.014494465825244331,5.301522239165347e-06
1068,0.6610486891385767,0.014484374886373703,2.9882278493520067e-06
1069,0.6613657623947614,0.014474295487725929,5.153775486563297e-06
1070,0.6607476635514019,0.014473959493626653,1.5435100236484644e-05
1071,0.6601307189542484,0.014473587549464137,1.957696064098894e-05
1072,0.6604477611940298,0.014463558038280245,5.6568101112456655e-06
1073,0.6598322460391426,0.014463169573632233,1.9038803495345524e-05
1074,0.660148975791434,0.014453170560418956,5.692211598738652e-06
1075,0.6604651162790698,0.014443182875959634,5.2728860416496095e-06
1076,0.6598513011152416,0.014442797098923505,1.829996383790602e-05
1077,0.6601671309192201,0.014432839700262328,3.123755240999465e-06
1078,0.6595547309833024,0.01443243769149138,1.6323218314088954e-05
1079,0.659870250231696,0.014422510437268492,4.75702946496219e-06
1080,0.6601851851851852,0.0144125943653455,5.2444339948016536e-06
1081,0.6604995374653099,0.014402689467516381,5.331254446965186e-06
1082,0.6608133086876156,0.014392795735507734,5.594337317791796e-06
1083,0.6602031394275162,0.014392433957924257,1.5912914174445724e-05
1084,0.6605166051660517,0.014382570025574668,5.319796720181644e-06
1085,0.6599078341013825,0.014382192156892924,1.7855088809648306e-05
1086,0.6602209944751382,0.014372357886084904,5.107745306715729e-06
1087,0.6605335786568537,0.014362534637649622,5.6498910184792946e-06
1088,0.6599264705882353,0.01436215935464789,1.6478320780220136e-05
1089,0.660238751147842,0.01435236556367137,4.900612287957414e-06
1090,0.6605504587155964,0.01434258272028673,4.941938424338744e-06
1091,0.6608615948670944,0.01433281081644218,5.4304138809488074e-06
1092,0.6602564102564102,0.01433245641021342,1.899703134069498e-05
1093,0.6596523330283623,0.014332067977606404,1.767662863683631e-05
1094,0.6590493601462523,0.014331645767942878,1.8127353437648612e-05
1095,0.6584474885844749,0.014331190028600747,1.443309003510413e-05
1096,0.6587591240875912,0.01432150202253644,5.276163404981262e-06
1097,0.659070191431176,0.014311824709837424,3.190352444382204e-06
1098,0.6593806921675774,0.014302158083051315,5.152982459406873e-06
1099,0.6596906278434941,0.014292502134661057,5.474295880296974e-06
1100,0.66,0.0142828568570857,3.215476359229693e-06
1101,0.659400544959128,0.014282458333427023,1.2779739765887498e-05
1102,0.6588021778584392,0.014282026712981727,1.9242529545922882e-05
1103,0.658204895738894,0.014281562236435738,1.9936000747565794e-05
1104,0.657608695652174,0.01428106514261549,1.679038353953026e-05
1105,0.6579185520361991,0.014271502184099628,3.1697576742830523e-06
1106,0.6582278481012658,0.014261949657521351,5.436213706916211e-06
1107,0.6576332429990966,0.014261455900141407,1.916115107901883e-05
1108,0.657942238267148,0.014251931573793165,5.446713713890894e-06
1109,0.6582506762849414,0.014242417610175945,5.30593531366587e-06
1110,0.6585585585585586,0.014232914002341439,5.434748741502612e-06
1111,0.6588658865886589,0.014223420743278443,5.121316483952171e-06
1112,0.6591726618705036,0.014213937825913597,4.79408852936357e-06
1113,0.6594788858939802,0.014204465243112134,4.90311644911941e-06
1114,0.6597845601436265,0.014195002987678604,5.0886251806854895e-06
1115,0.6600896860986547,0.01418555105235761,5.110143520685359e-06
1116,0.660394265232975,0.014176109429834528,3.2190087327711082e-06
1117,0.6606982990152194,0.014166678112736213,5.229516538652117e-06
1118,0.6601073345259392,0.014166327376339664,1.6160654299682476e-05
1119,0.6604110813226095,0.014156923579817123,5.532415128155606e-06
1120,0.6607142857142857,0.014147530020647817,5.062362878159726e-06
1121,0.6601248884924175,0.014147181614120808,1.955336142853047e-05
1122,0.660427807486631,0.014137815391736839,5.292273079126883e-06
1123,0.6607301869991096,0.014128459339262206,5.3961929571898394e-06
1124,0.6610320284697508,0.014119113449395523,5.376379234586821e-06
1125,0.6613333333333333,0.0141097777147797,3.090813361201557e-06
1126,0.6607460035523979,0.014109465548547875,2.0254052151260367e-05
1127,0.6610470275066548,0.014100156849715386,5.1714186957848115e-06
1128,0.6613475177304965,0.014090858239438167,4.958918958855899e-06
1129,0.6616474756421612,0.014081569710369175,5.505545296638609e-06
1130,0.6619469026548672,0.014072291255107663,5.100165453120001e-06
1131,0.6622458001768347,0.014063022866199842,5.369545785480529e-06
1132,0.6625441696113075,0.014053764536139528,5.619441955833531e-06
1133,0.6628420123565755,0.014044516257368779,5.145081674591373e-06
1134,0.6622574955908289,0.014044289516066812,1.4904325562021662e-05
1135,0.6625550660792952,0.014035067801287793,5.376147450592044e-06
1136,0.6628521126760564,0.014025856072042405,5.2409951666445225e-06
1137,0.662269129287599,0.014025630818594002,1.614892215867615e-05
1138,0.6625659050966608,0.0140164454783996,5.223756285678504e-06
1139,0.6628621597892889,0.014007270058583494,4.966599871290751e-06
1140,0.6622807017543859,0.014007046279356011,1.5054029100200313e-05
1141,0.6625766871165644,0.013997897075258765,4.891558452450559e-06
1142,0.6619964973730298,0.013997658511939555,1.8576185924709086e-05
1143,0.6614173228346457,0.013997389079401693,1.7305533751442205e-05
1144,0.6608391608391608,0.013997088993704639,2.0479079860165672e-05
1145,0.6602620087336245,0.013996758469293566,1.6870872629638084e-05
1146,0.6605584642233857,0.013987684048176538,5.568349204594072e-06
1147,0.6608544027898866,0.01397861927914456,5.507142827935053e-06
1148,0.6611498257839721,0.013969564155386504,5.190182873939139e-06
1149,0.6614447345517842,0.013960518670040771,5.136627932869858e-06
1150,0.6608695652173913,0.013960222465736041,1.70664518520314e-05
1151,0.6602953953084274,0.01395989621054932,1.689928663614489e-05
1152,0.6597222222222222,0.013959540113517297,1.4221069316734933e-05
1153,0.6600173460537727,0.013950552279396672,5.244547956488346e-06
1154,0.6603119584055459,0.013941573925807334,3.1691838865105227e-06
1155,0.6597402597402597,0.013941220123928249,1.8345616743633928e-05
1156,0.6600346020761245,0.01393226713760961,3.2058541362603387e-06
1157,0.6594641313742438,0.013931899773260821,1.9541409009440318e-05
1158,0.6597582037996546,0.013922972043866576,5.411027684599732e-06
1159,0.6600517687661778,0.013914053680778814,5.509998081314391e-06
1160,0.6603448275862069,0.01390514467761748,5.44520939331909e-06
1161,0.6606373815676141,0.01389624502795331,5.1509943357151006e-06
1162,0.6609294320137694,0.013887354725308389,5.463631352178001e-06
1163,0.6612209802235598,0.013878473763156735,3.101464384863914e-06
1164,0.6615120274914089,0.01386960213492485,3.126325068762332e-06
1165,0.6618025751072961,0.013860739833992284,4.903041777491653e-06
1166,0.6612349914236707,0.013860468532564226,1.5436693370310955e-05
1167,0.6606683804627249,0.013860168111723917,1.4934909118221537e-05
1168,0.660958904109589,0.013851346034804361,5.645598357518987e-06
1169,0.6612489307100086,0.013842533180235423,5.333800332666835e-06
1170,0.6606837606837607,0.013842234672503314,1.668064383849111e-05
1171,0.6609735269000854,0.013833446381946023,5.48663115726019e-06
1172,0.6612627986348123,0.013824667255451352,5.271985568047595e-06
1173,0.6606990622335891,0.013824370643814716,1.8777742484290582e-05
1174,0.6609880749574105,0.013815615924538699,5.385318250277644e-06
1175,0.6604255319148936,0.013815305995635465,2.0461753356719265e-05
1176,0.6598639455782312,0.013814967694551329,1.269031458282713e-05
1177,0.6601529311809685,0.013806252466393542,2.9998694969333254e-06
1178,0.6604414261460102,0.013797546248973362,5.046573723299897e-06
1179,0.6607294317217981,0.013788849036177143,5.342661969560836e-06
1180,0.6610169491525424,0.013780160821845971,5.379503564524822e-06
1181,0.6613039796782387,0.013771481599776186,5.011350639137814e-06
1182,0.6607445008460237,0.013771190576276406,1.9885536257520964e-05
1183,0.6610312764158918,0.013762535299367273,5.042644302753101e-06
1184,0.660472972972973,0.01376223119828615,1.5109600459753738e-05
1185,0.659915611814346,0.013761899250060399,1.5721576384649306e-05
1186,0.6593591905564924,0.013761539642907755,1.6507602158104476e-05
1187,0.6588037068239259,0.013761152563691634,1.5616386392270923e-05
1188,0.6590909090909091,0.013752565804212025,3.132893266618382e-06
1189,0.6585365853658537,0.013752166313041143,1.5888055118048154e-05
1190,0.6588235294117647,0.013743603141654155,5.572051472775674e-06
1191,0.6591099916036943,0.01373504867821763,5.435846347761844e-06
1192,0.6585570469798657,0.013734651679452712,1.894666835525318e-05
1193,0.6588432523051132,0.013726120655978375,5.502841360833125e-06
1194,0.6582914572864321,0.013725711441109505,1.676272072523214e-05
1195,0.6585774058577406,0.013717203758608059,3.150790411376134e-06
1196,0.6588628762541806,0.013708704682443278,5.249211771025997e-06
1197,0.658312447786132,0.013708298009445183,1.851345207504001e-05
1198,0.6585976627712855,0.013699822128291156,3.134025593063559e-06
1199,0.6580483736447039,0.013699403431130158,1.6737507624853785e-05
1200,0.6575,0.013698958293729246,1.852001509634005e-05
1201,0.6577851790174855,0.013690520045616135,5.061624940349825e-06
1202,0.6572379367720466,0.013690063171888861,2.019188897536255e-05
1203,0.657522859517872,0.013681647874179656,5.6234327716474e-06
1204,0.6569767441860465,0.013681179381048831,1.7943674107418e-05
1205,0.6564315352697095,0.013680684956923412,1.4161332785351707e-05
1206,0.6567164179104478,0.013672306940638672,5.276631966146616e-06
1207,0.656172328086164,0.013671801177002464,1.4442049398472063e-05
1208,0.6556291390728477,0.013671269818002495,1.6959208275758922e-05
1209,0.6550868486352357,0.013670713033912171,1.892825664940522e-05
1210,0.6553719008264463,0.013662386455671395,5.295420710715014e-06
1211,0.6548307184145334,0.013661818766884236,1.7990679800090022e-05
1212,0.6542904290429042,0.013661225980920575,1.7349149054864032e-05
1213,0.6537510305028854,0.013660608264376898,2.016572622062096e-05
1214,0.6540362438220758,0.013652332795730995,5.430899801215153e-06
1215,0.6534979423868312,0.013651704597676792,1.802045066890496e-05
